Spacecraft: DefaultSC

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
26 Mar 2029 02:21:20.523    26 Mar 2029 02:21:29.714      9.1913442942    Earth           Penumbra    79            2088.9129263
26 Mar 2029 02:21:29.714    26 Mar 2029 02:56:00.189      2070.4753920    Earth           Umbra       79            2088.9129263
26 Mar 2029 02:56:00.189    26 Mar 2029 02:56:09.436      9.2461899156    Earth           Penumbra    79            2088.9129263
26 Mar 2029 03:55:42.324    26 Mar 2029 03:55:51.537      9.2134200269    Earth           Penumbra    80            2087.3613917
26 Mar 2029 03:55:51.537    26 Mar 2029 04:30:20.416      2068.8790195    Earth           Umbra       80            2087.3613917
26 Mar 2029 04:30:20.416    26 Mar 2029 04:30:29.685      9.2689521261    Earth           Penumbra    80            2087.3613917
26 Mar 2029 05:30:04.207    26 Mar 2029 05:30:13.443      9.2359801289    Earth           Penumbra    81            2085.7933665
26 Mar 2029 05:30:13.443    26 Mar 2029 06:04:40.708      2067.2653769    Earth           Umbra       81            2085.7933665
26 Mar 2029 06:04:40.708    26 Mar 2029 06:04:50.000      9.2920094845    Earth           Penumbra    81            2085.7933665
26 Mar 2029 07:04:25.958    26 Mar 2029 07:04:35.216      9.2583915568    Earth           Penumbra    82            2084.1881505
26 Mar 2029 07:04:35.216    26 Mar 2029 07:39:00.831      2065.6143313    Earth           Umbra       82            2084.1881505
26 Mar 2029 07:39:00.831    26 Mar 2029 07:39:10.146      9.3154276838    Earth           Penumbra    82            2084.1881505
26 Mar 2029 08:38:47.638    26 Mar 2029 08:38:56.918      9.2807376059    Earth           Penumbra    83            2082.5511083
26 Mar 2029 08:38:56.918    26 Mar 2029 09:13:20.850      2063.9314493    Earth           Umbra       83            2082.5511083
26 Mar 2029 09:13:20.850    26 Mar 2029 09:13:30.189      9.3389213202    Earth           Penumbra    83            2082.5511083
26 Mar 2029 10:13:09.299    26 Mar 2029 10:13:18.602      9.3032744480    Earth           Penumbra    84            2080.8890400
26 Mar 2029 10:13:18.602    26 Mar 2029 10:47:40.826      2062.2231539    Earth           Umbra       84            2080.8890400
26 Mar 2029 10:47:40.826    26 Mar 2029 10:47:50.188      9.3626117217    Earth           Penumbra    84            2080.8890400
26 Mar 2029 11:47:30.989    26 Mar 2029 11:47:40.316      9.3261164962    Earth           Penumbra    85            2079.1915076
26 Mar 2029 11:47:40.316    26 Mar 2029 12:22:00.794      2060.4788284    Earth           Umbra       85            2079.1915076
26 Mar 2029 12:22:00.794    26 Mar 2029 12:22:10.181      9.3865626957    Earth           Penumbra    85            2079.1915076
26 Mar 2029 13:21:52.852    26 Mar 2029 13:22:02.201      9.3491097330    Earth           Penumbra    86            2077.4644581
26 Mar 2029 13:22:02.201    26 Mar 2029 13:56:20.906      2058.7049406    Earth           Umbra       86            2077.4644581
26 Mar 2029 13:56:20.906    26 Mar 2029 13:56:30.316      9.4104077434    Earth           Penumbra    86            2077.4644581
26 Mar 2029 14:56:14.671    26 Mar 2029 14:56:24.044      9.3727655592    Earth           Penumbra    87            2075.7148596
26 Mar 2029 14:56:24.044    26 Mar 2029 15:30:40.951      2056.9072377    Earth           Umbra       87            2075.7148596
26 Mar 2029 15:30:40.951    26 Mar 2029 15:30:50.386      9.4348562881    Earth           Penumbra    87            2075.7148596
26 Mar 2029 16:30:36.447    26 Mar 2029 16:30:45.844      9.3970748596    Earth           Penumbra    88            2073.9157573
26 Mar 2029 16:30:45.844    26 Mar 2029 17:05:00.903      2055.0584199    Earth           Umbra       88            2073.9157573
26 Mar 2029 17:05:00.903    26 Mar 2029 17:05:10.363      9.4602625701    Earth           Penumbra    88            2073.9157573
26 Mar 2029 18:04:58.347    26 Mar 2029 18:05:07.768      9.4214765704    Earth           Penumbra    89            2072.0996905
26 Mar 2029 18:05:07.768    26 Mar 2029 18:39:20.961      2053.1924803    Earth           Umbra       89            2072.0996905
26 Mar 2029 18:39:20.961    26 Mar 2029 18:39:30.447      9.4857336022    Earth           Penumbra    89            2072.0996905
26 Mar 2029 19:39:20.200    26 Mar 2029 19:39:29.646      9.4462102046    Earth           Penumbra    90            2070.2739394
26 Mar 2029 19:39:29.646    26 Mar 2029 20:13:40.962      2051.3160191    Earth           Umbra       90            2070.2739394
26 Mar 2029 20:13:40.962    26 Mar 2029 20:13:50.474      9.5117100631    Earth           Penumbra    90            2070.2739394
26 Mar 2029 21:13:42.064    26 Mar 2029 21:13:51.535      9.4715089886    Earth           Penumbra    91            2068.4260186
26 Mar 2029 21:13:51.535    26 Mar 2029 21:48:00.951      2049.4163579    Earth           Umbra       91            2068.4260186
26 Mar 2029 21:48:00.951    26 Mar 2029 21:48:10.490      9.5381517196    Earth           Penumbra    91            2068.4260186
26 Mar 2029 22:48:03.914    26 Mar 2029 22:48:13.411      9.4972050749    Earth           Penumbra    92            2066.5510835
26 Mar 2029 22:48:13.411    26 Mar 2029 23:22:20.900      2047.4888940    Earth           Umbra       92            2066.5510835
26 Mar 2029 23:22:20.900    26 Mar 2029 23:22:30.465      9.5649843919    Earth           Penumbra    92            2066.5510835
27 Mar 2029 00:22:25.713    27 Mar 2029 00:22:35.236      9.5234326785    Earth           Penumbra    93            2064.6495046
27 Mar 2029 00:22:35.236    27 Mar 2029 00:56:40.770      2045.5335413    Earth           Umbra       93            2064.6495046
27 Mar 2029 00:56:40.770    27 Mar 2029 00:56:50.363      9.5925305737    Earth           Penumbra    93            2064.6495046
27 Mar 2029 01:56:47.593    27 Mar 2029 01:56:57.144      9.5504467143    Earth           Penumbra    94            2062.7212964
27 Mar 2029 01:56:57.144    27 Mar 2029 02:31:00.694      2043.5501829    Earth           Umbra       94            2062.7212964
27 Mar 2029 02:31:00.694    27 Mar 2029 02:31:10.315      9.6206667367    Earth           Penumbra    94            2062.7212964
27 Mar 2029 03:31:09.612    27 Mar 2029 03:31:19.190      9.5783901983    Earth           Penumbra    95            2060.7703344
27 Mar 2029 03:31:19.190    27 Mar 2029 04:05:20.733      2041.5424586    Earth           Umbra       95            2060.7703344
27 Mar 2029 04:05:20.733    27 Mar 2029 04:05:30.382      9.6494856058    Earth           Penumbra    95            2060.7703344
27 Mar 2029 05:05:31.730    27 Mar 2029 05:05:41.337      9.6069365507    Earth           Penumbra    96            2058.7972355
27 Mar 2029 05:05:41.337    27 Mar 2029 05:39:40.849      2039.5116452    Earth           Umbra       96            2058.7972355
27 Mar 2029 05:39:40.849    27 Mar 2029 05:39:50.528      9.6786536858    Earth           Penumbra    96            2058.7972355
27 Mar 2029 06:39:53.720    27 Mar 2029 06:40:03.355      9.6354172099    Earth           Penumbra    97            2056.7881074
27 Mar 2029 06:40:03.355    27 Mar 2029 07:14:00.799      2037.4444089    Earth           Umbra       97            2056.7881074
27 Mar 2029 07:14:00.799    27 Mar 2029 07:14:10.508      9.7082813038    Earth           Penumbra    97            2056.7881074
27 Mar 2029 08:14:15.631    27 Mar 2029 08:14:25.294      9.6638670657    Earth           Penumbra    98            2054.7444631
27 Mar 2029 08:14:25.294    27 Mar 2029 08:48:20.637      2035.3425290    Earth           Umbra       98            2054.7444631
27 Mar 2029 08:48:20.637    27 Mar 2029 08:48:30.375      9.7380670253    Earth           Penumbra    98            2054.7444631
27 Mar 2029 09:48:37.525    27 Mar 2029 09:48:47.218      9.6925284597    Earth           Penumbra    99            2052.6771429
27 Mar 2029 09:48:47.218    27 Mar 2029 10:22:40.435      2033.2165338    Earth           Umbra       99            2052.6771429
27 Mar 2029 10:22:40.435    27 Mar 2029 10:22:50.203      9.7680806299    Earth           Penumbra    99            2052.6771429
27 Mar 2029 11:22:59.447    27 Mar 2029 11:23:09.169      9.7215585527    Earth           Penumbra    100           2050.5693453
27 Mar 2029 11:23:09.169    27 Mar 2029 11:57:00.218      2031.0493649    Earth           Umbra       100           2050.5693453
27 Mar 2029 11:57:00.218    27 Mar 2029 11:57:10.017      9.7984217573    Earth           Penumbra    100           2050.5693453
27 Mar 2029 12:57:21.544    27 Mar 2029 12:57:31.295      9.7507335478    Earth           Penumbra    101           2048.4304424
27 Mar 2029 12:57:31.295    27 Mar 2029 13:31:20.146      2028.8510387    Earth           Umbra       101           2048.4304424
27 Mar 2029 13:31:20.146    27 Mar 2029 13:31:29.974      9.8286701599    Earth           Penumbra    101           2048.4304424
27 Mar 2029 14:31:43.623    27 Mar 2029 14:31:53.403      9.7806211095    Earth           Penumbra    102           2046.2639645
27 Mar 2029 14:31:53.403    27 Mar 2029 15:05:40.027      2026.6237911    Earth           Umbra       102           2046.2639645
27 Mar 2029 15:05:40.027    27 Mar 2029 15:05:49.887      9.8595522344    Earth           Penumbra    102           2046.2639645
27 Mar 2029 16:06:05.649    27 Mar 2029 16:06:15.460      9.8113375367    Earth           Penumbra    103           2044.0390664
27 Mar 2029 16:06:15.460    27 Mar 2029 16:39:59.796      2024.3361111    Earth           Umbra       103           2044.0390664
27 Mar 2029 16:39:59.796    27 Mar 2029 16:40:09.688      9.8916177289    Earth           Penumbra    103           2044.0390664
27 Mar 2029 17:40:27.806    27 Mar 2029 17:40:37.648      9.8422545008    Earth           Penumbra    104           2041.7908256
27 Mar 2029 17:40:37.648    27 Mar 2029 18:14:19.673      2022.0247795    Earth           Umbra       104           2041.7908256
27 Mar 2029 18:14:19.673    27 Mar 2029 18:14:29.597      9.9237916642    Earth           Penumbra    104           2041.7908256
27 Mar 2029 19:14:49.923    27 Mar 2029 19:14:59.796      9.8735495936    Earth           Penumbra    105           2039.5336741
27 Mar 2029 19:14:59.796    27 Mar 2029 19:48:39.500      2019.7035938    Earth           Umbra       105           2039.5336741
27 Mar 2029 19:48:39.500    27 Mar 2029 19:48:49.456      9.9565307493    Earth           Penumbra    105           2039.5336741
27 Mar 2029 20:49:12.051    27 Mar 2029 20:49:21.956      9.9055097904    Earth           Penumbra    106           2037.2501831
27 Mar 2029 20:49:21.956    27 Mar 2029 21:22:59.311      2017.3548185    Earth           Umbra       106           2037.2501831
27 Mar 2029 21:22:59.311    27 Mar 2029 21:23:09.301      9.9898547865    Earth           Penumbra    106           2037.2501831
27 Mar 2029 22:23:34.178    27 Mar 2029 22:23:44.116      9.9379301537    Earth           Penumbra    107           2034.9353238
27 Mar 2029 22:23:44.116    27 Mar 2029 22:57:19.089      2014.9737512    Earth           Umbra       107           2034.9353238
27 Mar 2029 22:57:19.089    27 Mar 2029 22:57:29.113      10.023642448    Earth           Penumbra    107           2034.9353238
27 Mar 2029 23:57:56.254    27 Mar 2029 23:58:06.225      9.9709835602    Earth           Penumbra    108           2032.5883484
27 Mar 2029 23:58:06.225    28 Mar 2029 00:31:38.784      2012.5590961    Earth           Umbra       108           2032.5883484
28 Mar 2029 00:31:38.784    28 Mar 2029 00:31:48.842      10.058268718    Earth           Penumbra    108           2032.5883484
28 Mar 2029 01:32:18.415    28 Mar 2029 01:32:28.420      10.004926496    Earth           Penumbra    109           2030.2072455
28 Mar 2029 01:32:28.420    28 Mar 2029 02:05:58.529      2010.1087357    Earth           Umbra       109           2030.2072455
28 Mar 2029 02:05:58.529    28 Mar 2029 02:06:08.623      10.093583353    Earth           Penumbra    109           2030.2072455
28 Mar 2029 03:06:40.724    28 Mar 2029 03:06:50.763      10.039920523    Earth           Penumbra    110           2027.7952203
28 Mar 2029 03:06:50.763    28 Mar 2029 03:40:18.389      2007.6256060    Earth           Umbra       110           2027.7952203
28 Mar 2029 03:40:18.389    28 Mar 2029 03:40:28.519      10.129693849    Earth           Penumbra    110           2027.7952203
28 Mar 2029 04:41:03.151    28 Mar 2029 04:41:13.226      10.075658862    Earth           Penumbra    111           2025.3532812
28 Mar 2029 04:41:13.226    28 Mar 2029 05:14:38.338      2005.1113786    Earth           Umbra       111           2025.3532812
28 Mar 2029 05:14:38.338    28 Mar 2029 05:14:48.504      10.166243766    Earth           Penumbra    111           2025.3532812
28 Mar 2029 06:15:25.454    28 Mar 2029 06:15:35.566      10.111455037    Earth           Penumbra    112           2022.8751209
28 Mar 2029 06:15:35.566    28 Mar 2029 06:48:58.126      2002.5602920    Earth           Umbra       112           2022.8751209
28 Mar 2029 06:48:58.126    28 Mar 2029 06:49:08.329      10.203373921    Earth           Penumbra    112           2022.8751209
28 Mar 2029 07:49:47.672    28 Mar 2029 07:49:57.819      10.147273215    Earth           Penumbra    113           2020.3588608
28 Mar 2029 07:49:57.819    28 Mar 2029 08:23:17.790      1999.9708060    Earth           Umbra       113           2020.3588608
28 Mar 2029 08:23:17.790    28 Mar 2029 08:23:28.031      10.240781622    Earth           Penumbra    113           2020.3588608
28 Mar 2029 09:24:09.876    28 Mar 2029 09:24:20.059      10.183349450    Earth           Penumbra    114           2017.8202238
28 Mar 2029 09:24:20.059    28 Mar 2029 09:57:37.418      1997.3584063    Earth           Umbra       114           2017.8202238
28 Mar 2029 09:57:37.418    28 Mar 2029 09:57:47.696      10.278468125    Earth           Penumbra    114           2017.8202238
28 Mar 2029 10:58:32.107    28 Mar 2029 10:58:42.327      10.219878308    Earth           Penumbra    115           2015.2349526
28 Mar 2029 10:58:42.327    28 Mar 2029 11:31:57.025      1994.6984956    Earth           Umbra       115           2015.2349526
28 Mar 2029 11:31:57.025    28 Mar 2029 11:32:07.342      10.316578648    Earth           Penumbra    115           2015.2349526
28 Mar 2029 12:32:54.514    28 Mar 2029 12:33:04.771      10.256571870    Earth           Penumbra    116           2012.6170199
28 Mar 2029 12:33:04.771    28 Mar 2029 13:06:16.776      1992.0058277    Earth           Umbra       116           2012.6170199
28 Mar 2029 13:06:16.776    28 Mar 2029 13:06:27.131      10.354620335    Earth           Penumbra    116           2012.6170199
28 Mar 2029 14:07:16.931    28 Mar 2029 14:07:27.225      10.294029233    Earth           Penumbra    117           2009.9657172
